file,rate,total_requests,concurrent_connections,request_rate,reply_rate_avg,reply_rate_stdev,reply_samples,total_size,200_statuses,net_io
test_freq_24_per_day_traditional.txt,99,10000,29,98.9,99.0,1.0,20,162905.0,10000,15757.0 KB/s
test_freq_24_per_day_traditional.txt,129,10000,119,128.4,128.1,4.2,15,162905.0,10000,20443.8 KB/s
test_freq_24_per_day_traditional.txt,144,9974,1020,105.8,110.5,41.7,18,162395.0,9943,16793.2 KB/s
test_freq_24_per_day_traditional.txt,136,10000,521,102.8,105.2,48.5,19,162905.0,10000,16364.0 KB/s
test_freq_24_per_day_traditional.txt,132,10000,148,127.0,130.1,1.2,15,162905.0,10000,20228.5 KB/s
test_freq_24_per_day_traditional.txt,130,10000,69,129.3,129.3,1.9,15,162905.0,10000,20590.7 KB/s
test_freq_6_per_day_synckit.txt,520,11872,709,407.1,473.7,234.0,5,19212.0,11871,7708.2 KB/s
test_freq_6_per_day_synckit.txt,279,11872,61,331.0,329.4,8.9,7,19212.0,11872,6266.5 KB/s
test_freq_6_per_day_synckit.txt,399,11872,164,468.2,469.6,9.2,5,19212.0,11872,8864.3 KB/s
test_freq_6_per_day_synckit.txt,459,11872,578,374.9,395.7,224.2,6,19212.0,11872,7097.4 KB/s
test_freq_6_per_day_synckit.txt,429,11872,589,350.1,395.7,203.3,6,19208.0,11865,6626.5 KB/s
test_freq_6_per_day_synckit.txt,414,11872,308,429.0,474.8,29.6,5,19212.0,11872,8122.8 KB/s
test_freq_6_per_day_synckit.txt,421,11872,238,495.9,495.5,11.2,4,19212.0,11872,9388.7 KB/s
test_freq_6_per_day_synckit.txt,425,11872,349,458.4,471.9,53.7,5,19212.0,11872,8679.4 KB/s
test_freq_6_per_day_synckit.txt,427,11872,236,485.7,495.0,14.7,4,19212.0,11872,9195.9 KB/s
test_freq_0.05_per_day_synckit.txt,520,7816,1020,168.4,169.4,160.5,9,53796.0,7376,8671.6 KB/s
