test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
GID,Blog,Auto,2,2224,51,1383,93,1,1,2010-05-18 20:46:59.481486-04
GID,Blog,Auto,9,1725,89,1031,85,1,1,2010-05-18 20:47:19.719913-04
GID,Blog,Auto,11,1754,49,1034,91,1,1,2010-05-18 20:47:25.187636-04
GID,Blog,Auto,27,2057,49,1271,85,1,1,2010-05-18 20:52:27.339123-04
GID,Blog,Auto,28,2007,49,1238,84,1,1,2010-05-18 20:52:30.349115-04
GID,Blog,Auto,9,1696,51,1010,84,1,1,2010-05-18 20:52:55.107449-04
GID,Blog,Auto,10,1591,50,915,87,1,1,2010-05-18 20:52:57.697557-04
GID,Blog,Auto,14,1591,52,920,83,1,1,2010-05-18 20:53:08.517221-04
GID,Blog,Auto,17,1889,51,1152,89,1,1,2010-05-18 20:53:17.174033-04
GID,Blog,Auto,23,2142,48,1328,90,1,1,2010-05-18 20:46:37.899745-04
GID,Blog,Auto,17,1854,51,1169,85,1,1,2010-05-18 20:47:42.652655-04
GID,Blog,Auto,18,1824,47,1129,83,1,1,2010-05-18 20:47:45.451069-04
GID,Blog,Auto,22,1948,53,1180,89,1,1,2010-05-18 20:52:12.078398-04
GID,Blog,Auto,26,2002,52,1215,93,1,1,2010-05-18 20:52:24.282687-04
GID,Blog,Auto,1,1447,32,888,97,1,1,2010-05-18 20:52:33.097637-04
GID,Blog,Auto,2,1621,51,942,90,1,1,2010-05-18 20:52:35.728563-04
GID,Blog,Auto,4,1650,51,1017,55,1,1,2010-05-18 20:52:40.762198-04
GID,Blog,Auto,5,1805,53,1077,98,1,1,2010-05-18 20:52:43.684919-04
GID,Blog,Auto,8,1626,49,948,83,1,1,2010-05-18 20:52:52.297619-04
GID,Blog,Auto,16,1971,52,1246,54,1,1,2010-05-18 20:53:14.178258-04
GID,Blog,Auto,19,1877,55,1164,89,1,1,2010-05-18 20:53:22.852885-04
GID,Blog,Auto,20,1842,96,1078,97,1,1,2010-05-18 20:53:25.697636-04
GID,Blog,Auto,2,1696,53,1012,96,1,1,2010-05-18 20:53:42.341682-04
GID,Blog,Auto,15,1743,50,1034,91,1,1,2010-05-18 20:54:18.393059-04
GID,Blog,Auto,1,1557,57,897,97,1,1,2010-05-18 20:54:41.011522-04
GID,Blog,Auto,3,1821,53,1079,96,1,1,2010-05-18 20:54:46.520815-04
GID,Blog,Auto,5,2161,68,1292,99,1,1,2010-05-18 20:54:52.88421-04
GID,Blog,Auto,6,1614,53,945,96,1,1,2010-05-18 20:54:55.533531-04
GID,Blog,Auto,15,1740,49,1068,85,1,1,2010-05-18 20:55:20.321075-04
GID,Blog,Auto,16,1788,51,1128,88,1,1,2010-05-18 20:55:23.267074-04
GID,Blog,Auto,6,1788,57,1159,54,1,1,2010-05-18 20:56:00.929308-04
GID,Blog,Auto,2,1739,56,1065,97,1,1,2010-05-18 20:47:51.19806-04
GID,Blog,Auto,3,1980,51,1252,93,1,1,2010-05-18 20:47:54.184656-04
GID,Blog,Auto,4,2024,54,1217,92,1,1,2010-05-18 20:47:57.216493-04
GID,Blog,Auto,5,1920,89,1139,93,1,1,2010-05-18 20:48:00.118996-04
GID,Blog,Auto,6,2033,52,1246,97,1,1,2010-05-18 20:48:03.142293-04
GID,Blog,Auto,7,2196,86,1251,94,1,1,2010-05-18 20:48:06.324164-04
GID,Blog,Auto,8,1936,51,1167,93,1,1,2010-05-18 20:48:09.23772-04
GID,Blog,Auto,9,1596,49,915,84,1,1,2010-05-18 20:48:11.907364-04
GID,Blog,Auto,10,1737,51,1048,86,1,1,2010-05-18 20:48:14.643508-04
GID,Blog,Auto,11,1789,49,1082,89,1,1,2010-05-18 20:48:17.437219-04
GID,Blog,Auto,12,1870,50,1143,70,1,1,2010-05-18 20:48:20.29222-04
GID,Blog,Auto,13,1849,50,1125,92,1,1,2010-05-18 20:48:23.156043-04
GID,Blog,Auto,14,1726,51,1020,96,1,1,2010-05-18 20:48:25.864595-04
GID,Blog,Auto,15,1779,54,1124,91,1,1,2010-05-18 20:48:28.624328-04
GID,Blog,Auto,16,1975,49,1212,89,1,1,2010-05-18 20:48:31.588482-04
GID,Blog,Auto,17,1954,50,1220,89,1,1,2010-05-18 20:48:34.741394-04
GID,Blog,Auto,18,1993,52,1228,94,1,1,2010-05-18 20:48:37.768294-04
GID,Blog,Auto,19,1862,51,1082,94,1,1,2010-05-18 20:48:40.636973-04
GID,Blog,Auto,1,1606,52,977,97,1,1,2010-05-18 20:48:43.509372-04
GID,Blog,Auto,2,1687,52,970,92,1,1,2010-05-18 20:48:46.221246-04
GID,Blog,Auto,3,1866,53,1143,92,1,1,2010-05-18 20:48:49.083573-04
GID,Blog,Auto,4,1905,53,1227,55,1,1,2010-05-18 20:48:51.97791-04
GID,Blog,Auto,5,1967,53,1221,95,1,1,2010-05-18 20:48:54.976172-04
GID,Blog,Auto,6,2346,86,1342,97,1,1,2010-05-18 20:48:58.301521-04
GID,Blog,Auto,7,1744,50,1038,92,1,1,2010-05-18 20:49:01.088394-04
GID,Blog,Auto,8,1978,51,1180,90,1,1,2010-05-18 20:49:04.061413-04
GID,Blog,Auto,9,1921,48,1192,82,1,1,2010-05-18 20:49:06.978524-04
GID,Blog,Auto,10,1990,49,1289,86,1,1,2010-05-18 20:49:09.976753-04
GID,Blog,Auto,11,2058,49,1275,85,1,1,2010-05-18 20:49:13.029522-04
GID,Blog,Auto,12,1985,50,1207,92,1,1,2010-05-18 20:49:16.077081-04
GID,Blog,Auto,13,1740,50,998,88,1,1,2010-05-18 20:49:18.811252-04
GID,Blog,Auto,14,1622,54,953,84,1,1,2010-05-18 20:49:21.455259-04
GID,Blog,Auto,15,1687,51,1042,49,1,1,2010-05-18 20:49:24.107225-04
GID,Blog,Auto,16,1756,50,1099,86,1,1,2010-05-18 20:49:26.848735-04
GID,Blog,Auto,17,1885,51,1178,85,1,1,2010-05-18 20:49:29.711535-04
GID,Blog,Auto,18,2040,48,1317,90,1,1,2010-05-18 20:49:32.774093-04
GID,Blog,Auto,19,2277,143,1398,92,1,1,2010-05-18 20:49:36.044399-04
GID,Blog,Auto,20,1940,51,1207,91,1,1,2010-05-18 20:49:38.992941-04
GID,Blog,Auto,21,1958,51,1244,91,1,1,2010-05-18 20:49:41.928134-04
GID,Blog,Auto,22,1973,50,1192,93,1,1,2010-05-18 20:49:44.893739-04
GID,Blog,Auto,23,1896,50,1149,93,1,1,2010-05-18 20:49:47.856851-04
GID,Blog,Auto,1,1799,50,1138,96,1,1,2010-05-18 20:49:50.891121-04
GID,Blog,Auto,2,1803,50,1072,90,1,1,2010-05-18 20:49:53.676452-04
GID,Blog,Auto,3,1696,91,1026,55,1,1,2010-05-18 20:49:56.357946-04
GID,Blog,Auto,4,1716,55,1026,95,1,1,2010-05-18 20:49:59.055516-04
GID,Blog,Auto,5,1945,54,1179,98,1,1,2010-05-18 20:50:02.00639-04
GID,Blog,Auto,6,1829,52,1129,93,1,1,2010-05-18 20:50:04.831859-04
GID,Blog,Auto,7,2027,53,1225,91,1,1,2010-05-18 20:50:07.890161-04
GID,Blog,Auto,8,2016,47,1241,84,1,1,2010-05-18 20:50:10.912164-04
GID,Blog,Auto,9,1981,50,1232,84,1,1,2010-05-18 20:50:13.894767-04
GID,Blog,Auto,10,1999,93,1243,86,1,1,2010-05-18 20:50:16.890047-04
GID,Blog,Auto,11,1902,48,1187,85,1,1,2010-05-18 20:50:19.816812-04
GID,Blog,Auto,12,1657,54,961,93,1,1,2010-05-18 20:50:22.47072-04
GID,Blog,Auto,13,1937,50,1160,93,1,1,2010-05-18 20:50:25.387961-04
GID,Blog,Auto,14,1783,50,1092,95,1,1,2010-05-18 20:50:28.267619-04
GID,Blog,Auto,15,1777,52,1101,83,1,1,2010-05-18 20:50:31.000202-04
GID,Blog,Auto,16,1660,48,980,87,1,1,2010-05-18 20:50:33.641251-04
GID,Blog,Auto,17,1706,50,1006,89,1,1,2010-05-18 20:50:36.33969-04
GID,Blog,Auto,18,1882,55,1232,91,1,1,2010-05-18 20:50:39.275808-04
GID,Blog,Auto,19,2060,49,1234,91,1,1,2010-05-18 20:50:42.331215-04
GID,Blog,Auto,20,1959,52,1254,88,1,1,2010-05-18 20:50:45.273126-04
GID,Blog,Auto,21,1770,48,1061,90,1,1,2010-05-18 20:50:48.018784-04
GID,Blog,Auto,22,1662,48,992,87,1,1,2010-05-18 20:50:50.680389-04
GID,Blog,Auto,23,1692,53,1028,91,1,1,2010-05-18 20:50:53.40954-04
GID,Blog,Auto,24,1608,50,948,94,1,1,2010-05-18 20:50:56.035299-04
GID,Blog,Auto,25,2103,51,1260,88,1,1,2010-05-18 20:50:59.150875-04
GID,Blog,Auto,26,1788,48,1055,49,1,1,2010-05-18 20:51:01.94161-04
GID,Blog,Auto,27,1865,49,1184,84,1,1,2010-05-18 20:51:04.782101-04
GID,Blog,Auto,1,2098,99,1270,96,1,1,2010-05-18 20:51:08.184797-04
GID,Blog,Auto,2,2017,53,1229,95,1,1,2010-05-18 20:51:11.264361-04
GID,Blog,Auto,3,1995,49,1214,92,1,1,2010-05-18 20:51:14.255329-04
GID,Blog,Auto,4,2100,51,1347,93,1,1,2010-05-18 20:51:17.390056-04
GID,Blog,Auto,5,2206,51,1393,98,1,1,2010-05-18 20:51:20.741152-04
GID,Blog,Auto,6,2089,52,1302,96,1,1,2010-05-18 20:51:23.872772-04
GID,Blog,Auto,7,2089,53,1289,102,1,1,2010-05-18 20:51:26.987783-04
GID,Blog,Auto,8,1852,54,1102,95,1,1,2010-05-18 20:51:29.861082-04
GID,Blog,Auto,9,1842,49,1116,88,1,1,2010-05-18 20:51:32.719179-04
GID,Blog,Auto,10,1773,52,1058,86,1,1,2010-05-18 20:51:35.494969-04
GID,Blog,Auto,11,1995,50,1271,84,1,1,2010-05-18 20:51:38.492882-04
GID,Blog,Auto,12,2221,50,1471,87,1,1,2010-05-18 20:51:41.762273-04
GID,Blog,Auto,13,2404,82,1463,85,1,1,2010-05-18 20:51:45.171929-04
GID,Blog,Auto,14,1899,52,1149,92,1,1,2010-05-18 20:51:48.115231-04
GID,Blog,Auto,15,1880,51,1162,91,1,1,2010-05-18 20:51:51.034308-04
GID,Blog,Auto,16,2015,50,1286,90,1,1,2010-05-18 20:51:54.087274-04
GID,Blog,Auto,17,1847,51,1112,93,1,1,2010-05-18 20:51:56.957429-04
GID,Blog,Auto,18,1859,54,1145,90,1,1,2010-05-18 20:51:59.809779-04
GID,Blog,Auto,19,1789,48,1083,85,1,1,2010-05-18 20:52:02.649399-04
GID,Blog,Auto,20,2372,53,1656,86,1,1,2010-05-18 20:52:06.017204-04
GID,Blog,Auto,21,2035,56,1208,83,1,1,2010-05-18 20:52:09.092639-04
GID,Blog,Auto,11,1861,50,1135,91,1,1,2010-05-18 20:53:00.602446-04
GID,Blog,Auto,12,1598,50,909,89,1,1,2010-05-18 20:53:03.24184-04
GID,Blog,Auto,22,1722,52,1003,96,1,1,2010-05-18 20:53:31.486856-04
GID,Blog,Auto,3,1841,55,1130,53,1,1,2010-05-18 20:53:45.186852-04
GID,Blog,Auto,4,2047,51,1291,92,1,1,2010-05-18 20:53:48.260455-04
GID,Blog,Auto,11,1414,49,794,84,1,1,2010-05-18 20:54:07.753181-04
GID,Blog,Auto,18,1911,51,1171,97,1,1,2010-05-18 20:54:26.810419-04
GID,Blog,Auto,19,1813,52,1102,95,1,1,2010-05-18 20:54:29.683127-04
GID,Blog,Auto,20,2024,52,1289,96,1,1,2010-05-18 20:54:32.719219-04
GID,Blog,Auto,7,1926,102,1128,94,1,1,2010-05-18 20:56:03.839502-04
GID,Blog,Auto,8,1709,49,994,89,1,1,2010-05-18 20:56:06.622838-04
GID,Blog,Auto,9,1755,52,1097,82,1,1,2010-05-18 20:56:09.421215-04
GID,Blog,Auto,10,1702,50,991,85,1,1,2010-05-18 20:56:12.163736-04
GID,Blog,Auto,8,1865,50,1137,88,1,1,2010-05-18 20:58:18.043332-04
GID,Blog,Auto,9,1830,51,1122,88,1,1,2010-05-18 20:58:21.040228-04
GID,Blog,Auto,11,1680,48,992,85,1,1,2010-05-18 20:58:26.548319-04
GID,Blog,Auto,17,1908,51,1173,92,1,1,2010-05-18 20:58:44.987012-04
GID,Blog,Auto,18,1651,51,981,73,1,1,2010-05-18 20:58:47.688067-04
GID,Blog,Auto,19,1953,53,1245,96,1,1,2010-05-18 20:58:50.68407-04
GID,Blog,Auto,20,1947,52,1205,95,1,1,2010-05-18 20:58:53.799477-04
GID,Blog,Auto,21,1777,53,1043,96,1,1,2010-05-18 20:58:56.661432-04
GID,Blog,Auto,18,1741,53,1013,93,1,1,2010-05-18 20:53:19.92218-04
GID,Blog,Auto,7,1801,52,1096,98,1,1,2010-05-18 20:54:58.363782-04
GID,Blog,Auto,9,1883,51,1140,87,1,1,2010-05-18 20:55:04.196374-04
GID,Blog,Auto,10,1669,56,991,83,1,1,2010-05-18 20:55:06.891316-04
GID,Blog,Auto,11,1649,50,958,94,1,1,2010-05-18 20:55:09.531021-04
GID,Blog,Auto,12,1629,53,951,93,1,1,2010-05-18 20:55:12.236236-04
GID,Blog,Auto,13,1595,55,903,87,1,1,2010-05-18 20:55:14.852092-04
GID,Blog,Auto,14,1736,48,1090,82,1,1,2010-05-18 20:55:17.589325-04
GID,Blog,Auto,18,1923,53,1220,53,1,1,2010-05-18 20:55:29.067196-04
GID,Blog,Auto,19,1928,95,1158,94,1,1,2010-05-18 20:55:32.016834-04
GID,Blog,Auto,20,2127,51,1310,89,1,1,2010-05-18 20:55:35.146859-04
GID,Blog,Auto,21,1732,52,995,94,1,1,2010-05-18 20:55:37.904562-04
GID,Blog,Auto,22,1773,51,1054,93,1,1,2010-05-18 20:55:40.707262-04
GID,Blog,Auto,23,1567,53,886,84,1,1,2010-05-18 20:55:43.345197-04
GID,Blog,Auto,1,1620,53,1002,95,1,1,2010-05-18 20:55:46.21875-04
GID,Blog,Auto,2,1847,52,1143,97,1,1,2010-05-18 20:55:49.125897-04
GID,Blog,Auto,3,2074,55,1311,91,1,1,2010-05-18 20:55:52.247886-04
GID,Blog,Auto,4,1979,54,1104,92,1,1,2010-05-18 20:55:55.424974-04
GID,Blog,Auto,5,1665,50,999,91,1,1,2010-05-18 20:55:58.130288-04
GID,Blog,Auto,15,1784,54,1110,90,1,1,2010-05-18 20:56:25.769773-04
GID,Blog,Auto,17,1614,49,864,91,1,1,2010-05-18 20:56:31.480844-04
GID,Blog,Auto,18,1498,53,877,92,1,1,2010-05-18 20:56:34.015435-04
GID,Blog,Auto,21,1994,53,1249,95,1,1,2010-05-18 20:53:28.739601-04
GID,Blog,Auto,23,1718,52,1011,92,1,1,2010-05-18 20:53:34.213886-04
GID,Blog,Auto,24,1563,55,899,86,1,1,2010-05-18 20:53:36.831615-04
GID,Blog,Auto,1,1620,52,1006,95,1,1,2010-05-18 20:53:39.623114-04
GID,Blog,Auto,5,1933,56,1138,98,1,1,2010-05-18 20:53:51.198963-04
GID,Blog,Auto,6,1623,50,936,91,1,1,2010-05-18 20:53:53.827406-04
GID,Blog,Auto,7,1684,92,988,92,1,1,2010-05-18 20:53:56.519131-04
GID,Blog,Auto,12,1618,49,957,85,1,1,2010-05-18 20:54:10.395562-04
GID,Blog,Auto,13,1535,53,868,87,1,1,2010-05-18 20:54:12.924716-04
GID,Blog,Auto,14,1626,49,905,88,1,1,2010-05-18 20:54:15.580255-04
GID,Blog,Auto,21,1906,49,1152,83,1,1,2010-05-18 20:54:35.636377-04
GID,Blog,Auto,22,1593,105,851,84,1,1,2010-05-18 20:54:38.22462-04
GID,Blog,Auto,8,1800,49,1058,90,1,1,2010-05-18 20:55:01.299749-04
GID,Blog,Auto,20,1764,52,1069,92,1,1,2010-05-18 20:56:39.349348-04
GID,Blog,Auto,21,1799,54,1093,94,1,1,2010-05-18 20:56:42.172772-04
GID,Blog,Auto,22,1861,51,1124,92,1,1,2010-05-18 20:56:45.066376-04
GID,Blog,Auto,23,1949,50,1187,82,1,1,2010-05-18 20:56:48.095739-04
GID,Blog,Auto,1,1565,51,957,94,1,1,2010-05-18 20:56:50.919307-04
GID,Blog,Auto,2,1837,54,1150,98,1,1,2010-05-18 20:56:53.797099-04
GID,Blog,Auto,3,2176,116,1344,99,1,1,2010-05-18 20:56:56.995528-04
GID,Blog,Auto,4,2148,62,1310,92,1,1,2010-05-18 20:57:00.160939-04
GID,Blog,Auto,5,2000,53,1220,92,1,1,2010-05-18 20:57:03.176217-04
GID,Blog,Auto,4,2150,52,1306,95,1,1,2010-05-18 20:54:49.689291-04
GID,Blog,Auto,17,1870,50,1120,88,1,1,2010-05-18 20:55:26.147985-04
GID,Blog,Auto,13,1621,50,970,85,1,1,2010-05-18 20:56:20.151923-04
GID,Blog,Auto,14,1748,52,1067,88,1,1,2010-05-18 20:56:22.903878-04
GID,Blog,Auto,16,2078,52,1252,90,1,1,2010-05-18 20:56:28.859392-04
GID,Blog,Auto,10,1805,52,1044,83,1,1,2010-05-18 20:58:23.860346-04
GID,Blog,Auto,12,1933,49,1227,86,1,1,2010-05-18 20:58:29.493636-04
GID,Blog,Auto,13,2239,52,1461,87,1,1,2010-05-18 20:58:32.828672-04
GID,Blog,Auto,14,2062,49,1269,91,1,1,2010-05-18 20:58:35.951352-04
GID,Blog,Auto,15,2083,53,1304,88,1,1,2010-05-18 20:58:39.09857-04
GID,Blog,Auto,16,1932,50,1156,90,1,1,2010-05-18 20:59:42.455816-04
GID,Blog,Auto,19,1541,51,894,93,1,1,2010-05-18 20:59:50.403253-04
GID,Blog,Auto,20,1717,52,1000,93,1,1,2010-05-18 20:59:53.136821-04
GID,Blog,Auto,21,1781,56,1102,51,1,1,2010-05-18 20:59:55.970826-04
GID,Blog,Auto,22,1653,50,955,91,1,1,2010-05-18 20:59:58.668295-04
GID,Blog,Auto,23,1715,51,1049,91,1,1,2010-05-18 21:00:01.477554-04
GID,Blog,Auto,7,1726,57,1045,96,1,1,2010-05-18 21:00:22.159614-04
GID,Blog,Auto,6,1990,51,1260,90,1,1,2010-05-18 21:01:18.364216-04
GID,Blog,Auto,8,1458,47,810,82,1,1,2010-05-18 21:01:24.06838-04
GID,Blog,Auto,9,1592,49,946,82,1,1,2010-05-18 21:01:26.718216-04
GID,Blog,Auto,10,1604,51,953,90,1,1,2010-05-18 21:01:29.378169-04
GID,Blog,Auto,16,1778,50,1061,88,1,1,2010-05-18 21:01:46.855084-04
GID,Blog,Auto,11,1642,49,959,85,1,1,2010-05-18 20:56:14.830002-04
GID,Blog,Auto,12,1660,55,996,92,1,1,2010-05-18 20:56:17.518041-04
GID,Blog,Auto,19,1524,51,905,53,1,1,2010-05-18 20:56:36.593921-04
GID,Blog,Auto,19,1646,50,1023,89,1,1,2010-05-18 20:57:43.784857-04
GID,Blog,Auto,7,1944,53,1223,98,1,1,2010-05-18 20:58:15.119334-04
GID,Blog,Auto,16,1851,55,1099,86,1,1,2010-05-18 20:58:42.027877-04
GID,Blog,Auto,17,1839,52,1068,90,1,1,2010-05-18 20:59:45.335225-04
GID,Blog,Auto,18,1424,55,792,95,1,1,2010-05-18 20:59:47.802014-04
GID,Blog,Auto,1,1766,53,1012,95,1,1,2010-05-18 21:00:04.486593-04
GID,Blog,Auto,2,1659,53,955,96,1,1,2010-05-18 21:00:07.297634-04
GID,Blog,Auto,3,1990,56,1253,91,1,1,2010-05-18 21:00:10.305383-04
GID,Blog,Auto,8,1727,50,1047,91,1,1,2010-05-18 21:00:24.928302-04
GID,Blog,Auto,5,1823,52,1107,91,1,1,2010-05-18 21:01:15.325914-04
GID,Blog,Auto,7,1980,50,1172,89,1,1,2010-05-18 21:01:21.524355-04
GID,Blog,Auto,11,1706,51,1056,92,1,1,2010-05-18 21:01:32.233888-04
GID,Blog,Auto,12,1843,53,1163,83,1,1,2010-05-18 21:01:35.138995-04
GID,Blog,Auto,15,1923,52,1165,95,1,1,2010-05-18 21:01:43.992299-04
GID,Blog,Auto,22,1767,50,1082,90,1,1,2010-05-18 21:02:04.27483-04
GID,Blog,Auto,24,1832,54,1125,93,1,1,2010-05-18 21:02:10.036908-04
GID,Blog,Auto,3,1742,55,1064,90,1,1,2010-05-18 21:02:19.029605-04
GID,Blog,Auto,23,1754,49,1049,91,1,1,2010-05-18 21:03:17.825286-04
GID,Blog,Auto,24,1927,55,1186,96,1,1,2010-05-18 21:03:20.807914-04
GID,Blog,Auto,6,1997,53,1247,96,1,1,2010-05-18 20:57:06.226082-04
GID,Blog,Auto,7,1911,54,1171,55,1,1,2010-05-18 20:57:09.234205-04
GID,Blog,Auto,8,1761,48,1043,82,1,1,2010-05-18 20:57:12.094412-04
GID,Blog,Auto,9,1858,54,1146,84,1,1,2010-05-18 20:57:15.033714-04
GID,Blog,Auto,10,1748,94,991,86,1,1,2010-05-18 20:57:17.805551-04
GID,Blog,Auto,11,1686,49,1014,89,1,1,2010-05-18 20:57:20.528241-04
GID,Blog,Auto,12,1587,54,923,85,1,1,2010-05-18 20:57:23.133424-04
GID,Blog,Auto,13,1808,50,1105,94,1,1,2010-05-18 20:57:25.944122-04
GID,Blog,Auto,14,2053,51,1304,90,1,1,2010-05-18 20:57:29.016798-04
GID,Blog,Auto,15,2223,52,1419,90,1,1,2010-05-18 20:57:32.252816-04
GID,Blog,Auto,16,1910,52,1163,84,1,1,2010-05-18 20:57:35.209879-04
GID,Blog,Auto,17,1997,90,1214,85,1,1,2010-05-18 20:57:38.25534-04
GID,Blog,Auto,6,1685,51,932,107,1,1,2010-05-18 20:58:12.147466-04
GID,Blog,Auto,14,1891,51,1131,86,1,1,2010-05-18 20:59:36.571592-04
GID,Blog,Auto,15,1829,51,1118,88,1,1,2010-05-18 20:59:39.445727-04
GID,Blog,Auto,5,2047,79,1174,97,1,1,2010-05-18 21:00:16.531723-04
GID,Blog,Auto,6,1789,53,1068,97,1,1,2010-05-18 21:00:19.355842-04
GID,Blog,Auto,18,2066,51,1303,93,1,1,2010-05-18 21:01:53.19354-04
GID,Blog,Auto,19,1888,52,1154,93,1,1,2010-05-18 21:01:56.155673-04
GID,Blog,Auto,20,1520,52,872,94,1,1,2010-05-18 21:01:58.760341-04
GID,Blog,Auto,7,1724,56,1031,94,1,1,2010-05-18 21:02:31.091097-04
GID,Blog,Auto,11,2148,88,1370,61,1,1,2010-05-18 21:02:42.980681-04
GID,Blog,Auto,18,1814,50,1084,49,1,1,2010-05-18 20:57:41.130241-04
GID,Blog,Auto,20,1743,57,1053,93,1,1,2010-05-18 20:57:46.558994-04
GID,Blog,Auto,21,1749,51,1021,95,1,1,2010-05-18 20:57:49.341862-04
GID,Blog,Auto,22,1760,51,1001,94,1,1,2010-05-18 20:57:52.147636-04
GID,Blog,Auto,23,1734,53,1055,84,1,1,2010-05-18 20:57:54.899377-04
GID,Blog,Auto,1,1725,89,1104,96,1,1,2010-05-18 20:57:57.201402-04
GID,Blog,Auto,2,1965,53,1223,96,1,1,2010-05-18 20:58:00.30612-04
GID,Blog,Auto,3,2146,63,1284,95,1,1,2010-05-18 20:58:03.503031-04
GID,Blog,Auto,4,1920,51,1189,92,1,1,2010-05-18 20:58:06.46931-04
GID,Blog,Auto,5,1872,51,1139,94,1,1,2010-05-18 20:58:09.41033-04
GID,Blog,Auto,13,1882,52,1131,88,1,1,2010-05-18 21:00:39.974909-04
GID,Blog,Auto,14,2035,50,1275,86,1,1,2010-05-18 21:00:43.060331-04
GID,Blog,Auto,17,1738,51,1044,90,1,1,2010-05-18 21:00:51.814509-04
GID,Blog,Auto,18,1680,54,966,88,1,1,2010-05-18 21:00:54.569997-04
GID,Blog,Auto,19,1876,51,1156,91,1,1,2010-05-18 21:00:57.503964-04
GID,Blog,Auto,20,1898,50,1243,52,1,1,2010-05-18 21:01:00.542374-04
GID,Blog,Auto,1,1841,52,1179,93,1,1,2010-05-18 21:01:03.741328-04
GID,Blog,Auto,5,2114,52,1311,95,1,1,2010-05-18 21:02:25.455228-04
GID,Blog,Auto,6,1723,54,956,97,1,1,2010-05-18 21:02:28.271394-04
GID,Blog,Auto,10,1767,32,1125,64,1,1,2010-05-18 21:02:39.728077-04
GID,Blog,Auto,16,2223,43,1429,68,1,1,2010-05-18 21:02:58.33589-04
GID,Blog,Auto,17,1898,31,1241,65,1,1,2010-05-18 21:03:01.340917-04
GID,Blog,Auto,1,1581,52,956,94,1,1,2010-05-18 20:58:59.495729-04
GID,Blog,Auto,2,1789,86,1031,95,1,1,2010-05-18 20:59:02.358267-04
GID,Blog,Auto,3,1791,57,1081,97,1,1,2010-05-18 20:59:05.198098-04
GID,Blog,Auto,4,1913,54,1185,95,1,1,2010-05-18 20:59:08.205046-04
GID,Blog,Auto,5,2055,52,1267,90,1,1,2010-05-18 20:59:11.291875-04
GID,Blog,Auto,6,1815,56,1132,91,1,1,2010-05-18 20:59:14.191553-04
GID,Blog,Auto,7,1526,53,848,98,1,1,2010-05-18 20:59:16.746342-04
GID,Blog,Auto,8,1477,54,830,90,1,1,2010-05-18 20:59:19.260895-04
GID,Blog,Auto,9,1688,51,1003,92,1,1,2010-05-18 20:59:22.025827-04
GID,Blog,Auto,10,1826,49,1098,82,1,1,2010-05-18 20:59:25.010481-04
GID,Blog,Auto,11,1653,56,961,90,1,1,2010-05-18 20:59:27.700359-04
GID,Blog,Auto,12,1790,51,1104,91,1,1,2010-05-18 20:59:30.555955-04
GID,Blog,Auto,13,1937,50,1192,89,1,1,2010-05-18 20:59:33.53148-04
GID,Blog,Auto,4,2108,51,1317,91,1,1,2010-05-18 21:00:13.455638-04
GID,Blog,Auto,9,1858,50,1175,51,1,1,2010-05-18 21:00:27.901573-04
GID,Blog,Auto,10,1955,50,1221,90,1,1,2010-05-18 21:00:30.868259-04
GID,Blog,Auto,11,1975,52,1244,90,1,1,2010-05-18 21:00:33.879575-04
GID,Blog,Auto,12,2091,132,1183,88,1,1,2010-05-18 21:00:37.033403-04
GID,Blog,Auto,15,1995,50,1244,88,1,1,2010-05-18 21:00:46.08961-04
GID,Blog,Auto,16,1824,52,1081,89,1,1,2010-05-18 21:00:49.019382-04
GID,Blog,Auto,2,1965,52,1134,95,1,1,2010-05-18 21:01:06.800307-04
GID,Blog,Auto,3,1642,53,956,93,1,1,2010-05-18 21:01:09.541679-04
GID,Blog,Auto,4,1830,54,1134,95,1,1,2010-05-18 21:01:12.452855-04
GID,Blog,Auto,13,1710,49,988,84,1,1,2010-05-18 21:01:37.884492-04
GID,Blog,Auto,14,2073,95,1245,88,1,1,2010-05-18 21:01:41.002458-04
GID,Blog,Auto,8,1720,58,1031,96,1,1,2010-05-18 21:02:33.91861-04
GID,Blog,Auto,9,1779,56,1168,75,1,1,2010-05-18 21:02:36.847945-04
GID,Blog,Auto,14,1841,36,1193,73,1,1,2010-05-18 21:02:51.683166-04
GID,Blog,Auto,15,2158,29,1401,120,1,1,2010-05-18 21:02:55.003099-04
GID,Blog,Auto,19,1642,55,988,88,1,1,2010-05-18 21:03:06.618527-04
GID,Blog,Auto,10,1820,50,1063,90,1,1,2010-05-18 21:03:57.711769-04
GID,Blog,Auto,11,1748,56,1042,92,1,1,2010-05-18 21:05:27.227864-04
GID,Blog,Auto,2,1786,51,1080,92,1,1,2010-05-18 21:05:44.772647-04
GID,Blog,Auto,3,1734,54,1018,101,1,1,2010-05-18 21:05:47.578939-04
GID,Blog,Auto,11,1533,49,871,84,1,1,2010-05-18 21:06:12.964453-04
GID,Blog,Auto,12,1823,56,1075,91,1,1,2010-05-18 21:06:15.873055-04
GID,Blog,Auto,13,1794,50,1087,90,1,1,2010-05-18 21:06:18.738534-04
GID,Blog,Auto,14,1877,50,1141,92,1,1,2010-05-18 21:06:21.756882-04
