test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Sync Kit,12,313,50,2,11,1,1,2010-02-07 11:52:15.346692-05
Test,Wiki,Sync Kit,13,420,48,2,11,1,1,2010-02-07 11:52:16.79972-05
Test,Wiki,Sync Kit,16,407,47,2,11,1,1,2010-02-07 11:52:21.786655-05
Test,Wiki,Sync Kit,2,358,47,2,11,1,1,2010-02-07 11:52:31.873732-05
Test,Wiki,Sync Kit,2,325,47,1,12,1,1,2010-02-07 11:50:32.879668-05
Test,Wiki,Sync Kit,2,346,46,1,11,1,1,2010-02-07 11:50:34.166813-05
Test,Wiki,Sync Kit,2,384,48,2,11,1,1,2010-02-07 11:50:35.404289-05
Test,Wiki,Sync Kit,3,377,46,2,11,1,1,2010-02-07 11:50:37.923272-05
Test,Wiki,Sync Kit,4,392,50,1,12,1,1,2010-02-07 11:50:48.103956-05
Test,Wiki,Sync Kit,6,353,49,1,11,1,1,2010-02-07 11:50:50.65767-05
Test,Wiki,Sync Kit,9,320,48,2,12,1,1,2010-02-07 11:51:00.711738-05
Test,Wiki,Sync Kit,9,315,0,0,10,1,1,2010-02-07 11:51:01.981474-05
Test,Wiki,Sync Kit,8,311,47,2,12,1,1,2010-02-07 11:51:14.330804-05
Test,Wiki,Sync Kit,10,379,48,1,11,1,1,2010-02-07 11:51:21.896545-05
Test,Wiki,Sync Kit,11,334,62,3,15,1,1,2010-02-07 11:51:23.077356-05
Test,Wiki,Sync Kit,13,261,0,0,11,1,1,2010-02-07 11:51:27.889288-05
Test,Wiki,Sync Kit,14,372,49,2,12,1,1,2010-02-07 11:51:31.685516-05
Test,Wiki,Sync Kit,15,330,47,1,12,1,1,2010-02-07 11:51:32.849093-05
Test,Wiki,Sync Kit,15,406,48,2,12,1,1,2010-02-07 11:51:34.207188-05
Test,Wiki,Sync Kit,16,376,49,2,11,1,1,2010-02-07 11:51:35.44084-05
Test,Wiki,Sync Kit,2,300,50,2,12,1,1,2010-02-07 11:52:33.01081-05
Test,Wiki,Sync Kit,6,423,46,2,11,1,1,2010-02-07 11:50:52.053864-05
Test,Wiki,Sync Kit,8,402,48,2,11,1,1,2010-02-07 11:50:59.558471-05
Test,Wiki,Sync Kit,5,359,49,2,12,1,1,2010-02-07 11:51:09.344493-05
Test,Wiki,Sync Kit,6,304,47,1,11,1,1,2010-02-07 11:51:10.485193-05
Test,Wiki,Sync Kit,7,392,48,1,12,1,1,2010-02-07 11:51:11.807874-05
Test,Wiki,Sync Kit,12,359,47,1,12,1,1,2010-02-07 11:51:24.395239-05
Test,Wiki,Sync Kit,12,267,0,0,11,1,1,2010-02-07 11:51:25.500563-05
Test,Wiki,Sync Kit,12,388,48,1,12,1,1,2010-02-07 11:51:26.773643-05
Test,Wiki,Sync Kit,13,375,46,1,11,1,1,2010-02-07 11:51:29.15955-05
Test,Wiki,Sync Kit,14,335,60,2,15,1,1,2010-02-07 11:51:30.350021-05
Test,Wiki,Sync Kit,17,327,0,0,11,1,1,2010-02-07 11:51:39.141806-05
Test,Wiki,Sync Kit,17,320,47,1,12,1,1,2010-02-07 11:51:42.849287-05
Test,Wiki,Sync Kit,10,341,47,2,11,1,1,2010-02-07 11:52:10.488436-05
Test,Wiki,Sync Kit,2,287,47,2,11,1,1,2010-02-07 11:52:29.374679-05
Test,Wiki,Sync Kit,11,349,48,1,12,1,1,2010-02-07 11:52:54.016601-05
Test,Wiki,Sync Kit,3,359,48,1,12,1,1,2010-02-07 11:53:07.150646-05
Test,Wiki,Sync Kit,13,330,0,0,11,1,1,2010-02-07 11:55:07.034703-05
Test,Wiki,Sync Kit,17,330,48,1,12,1,1,2010-02-07 11:51:40.338774-05
Test,Wiki,Sync Kit,17,369,48,2,11,1,1,2010-02-07 11:51:44.161223-05
Test,Wiki,Sync Kit,1,629,53,63,11,1,1,2010-02-07 11:51:45.942539-05
Test,Wiki,Sync Kit,2,347,47,1,12,1,1,2010-02-07 11:51:47.145147-05
Test,Wiki,Sync Kit,3,338,48,2,11,1,1,2010-02-07 11:51:48.31794-05
Test,Wiki,Sync Kit,4,370,47,2,12,1,1,2010-02-07 11:51:52.102509-05
Test,Wiki,Sync Kit,4,287,48,2,11,1,1,2010-02-07 11:51:53.225407-05
Test,Wiki,Sync Kit,15,298,49,2,12,1,1,2010-02-07 11:52:20.41205-05
Test,Wiki,Sync Kit,7,348,47,2,11,1,1,2010-02-07 11:52:44.238315-05
Test,Wiki,Sync Kit,1,341,48,2,12,1,1,2010-02-07 11:52:59.537419-05
Test,Wiki,Sync Kit,13,348,50,2,12,1,1,2010-02-07 11:53:22.081421-05
