test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Flying Templates,11,246,26,0,10,1,1,2010-02-05 14:22:51.857381-05
Test,Wiki,Flying Templates,11,292,25,0,10,1,1,2010-02-05 14:22:52.992622-05
Test,Wiki,Flying Templates,12,295,27,0,10,1,1,2010-02-05 14:22:55.539832-05
Test,Wiki,Flying Templates,13,297,28,0,10,1,1,2010-02-05 14:22:57.018409-05
Test,Wiki,Flying Templates,14,293,27,0,10,1,1,2010-02-05 14:22:58.15102-05
Test,Wiki,Flying Templates,10,286,26,0,9,1,1,2010-02-05 14:21:59.369287-05
Test,Wiki,Flying Templates,17,471,116,0,11,1,1,2010-02-05 14:22:20.182061-05
Test,Wiki,Flying Templates,17,323,26,0,10,1,1,2010-02-05 14:22:24.200008-05
Test,Wiki,Flying Templates,3,330,26,0,10,1,1,2010-02-05 14:22:27.77627-05
Test,Wiki,Flying Templates,4,352,27,0,10,1,1,2010-02-05 14:22:32.765473-05
Test,Wiki,Flying Templates,5,326,85,0,11,1,1,2010-02-05 14:22:36.690541-05
Test,Wiki,Flying Templates,9,313,25,0,10,1,1,2010-02-05 14:22:45.41601-05
Test,Wiki,Flying Templates,16,318,25,0,11,1,1,2010-02-05 14:23:03.1809-05
Test,Wiki,Flying Templates,4,309,28,0,10,1,1,2010-02-05 14:23:17.29348-05
Test,Wiki,Flying Templates,7,313,27,0,11,1,1,2010-02-05 14:23:23.448609-05
Test,Wiki,Flying Templates,8,282,25,0,10,1,1,2010-02-05 14:23:28.554657-05
Test,Wiki,Flying Templates,9,244,27,0,10,1,1,2010-02-05 14:23:29.890045-05
Test,Wiki,Flying Templates,10,281,25,0,10,1,1,2010-02-05 14:23:31.009908-05
Test,Wiki,Flying Templates,11,245,27,0,11,1,1,2010-02-05 14:23:34.968303-05
Test,Wiki,Flying Templates,2,290,26,0,10,1,1,2010-02-05 14:23:43.731179-05
Test,Wiki,Flying Templates,2,241,29,0,11,1,1,2010-02-05 14:23:45.134767-05
Test,Wiki,Flying Templates,8,247,27,0,11,1,1,2010-02-05 14:23:55.243289-05
Test,Wiki,Flying Templates,9,301,28,0,10,1,1,2010-02-05 14:23:56.387246-05
Test,Wiki,Flying Templates,9,291,28,0,10,1,1,2010-02-05 14:23:57.832523-05
Test,Wiki,Flying Templates,12,304,27,0,11,1,1,2010-02-05 14:24:01.48669-05
Test,Wiki,Flying Templates,13,1361,562,0,12,1,1,2010-02-05 14:22:08.372602-05
Test,Wiki,Flying Templates,15,372,50,0,10,1,1,2010-02-05 14:22:12.258662-05
Test,Wiki,Flying Templates,15,388,53,0,11,1,1,2010-02-05 14:22:13.503463-05
Test,Wiki,Flying Templates,2,322,27,0,10,1,1,2010-02-05 14:22:26.554712-05
Test,Wiki,Flying Templates,8,319,26,0,11,1,1,2010-02-05 14:22:42.908183-05
Test,Wiki,Flying Templates,16,236,27,0,11,1,1,2010-02-05 14:23:02.017017-05
Test,Wiki,Flying Templates,3,295,27,0,11,1,1,2010-02-05 14:23:15.815089-05
Test,Wiki,Flying Templates,6,261,25,0,10,1,1,2010-02-05 14:23:22.289533-05
