test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Sync Kit,11,359,22,2,11,1,1,2010-02-10 17:31:02.484536-05
Test,Wiki,Sync Kit,12,362,22,1,11,1,1,2010-02-10 17:31:07.18302-05
Test,Wiki,Sync Kit,12,270,0,0,11,1,1,2010-02-10 17:31:08.302313-05
Test,Wiki,Sync Kit,12,292,0,0,11,1,1,2010-02-10 17:31:09.447149-05
Test,Wiki,Sync Kit,12,236,0,0,10,1,1,2010-02-10 17:31:10.524704-05
Test,Wiki,Sync Kit,13,340,83,2,11,1,1,2010-02-10 17:31:12.924402-05
Test,Wiki,Sync Kit,15,291,38,3,20,1,1,2010-02-10 17:31:22.585152-05
Test,Wiki,Sync Kit,14,485,0,0,10,1,1,2010-02-10 17:34:35.42743-05
Test,Wiki,Sync Kit,14,334,22,2,11,1,1,2010-02-10 17:30:41.154789-05
Test,Wiki,Sync Kit,3,249,23,2,12,1,1,2010-02-10 17:30:49.199602-05
Test,Wiki,Sync Kit,6,247,22,2,11,1,1,2010-02-10 17:30:53.952108-05
Test,Wiki,Sync Kit,11,243,23,2,11,1,1,2010-02-10 17:31:03.563205-05
Test,Wiki,Sync Kit,12,334,27,1,11,1,1,2010-02-10 17:31:11.710945-05
Test,Wiki,Sync Kit,14,315,22,1,11,1,1,2010-02-10 17:31:14.181331-05
Test,Wiki,Sync Kit,18,342,21,2,11,1,1,2010-02-10 17:31:31.113178-05
Test,Wiki,Sync Kit,19,256,0,0,10,1,1,2010-02-10 17:31:32.244127-05
Test,Wiki,Sync Kit,19,229,0,0,11,1,1,2010-02-10 17:31:34.487944-05
Test,Wiki,Sync Kit,19,263,0,0,11,1,1,2010-02-10 17:31:35.598374-05
Test,Wiki,Sync Kit,20,252,23,2,11,1,1,2010-02-10 17:31:36.71524-05
Test,Wiki,Sync Kit,21,358,22,2,11,1,1,2010-02-10 17:31:38.025142-05
Test,Wiki,Sync Kit,22,280,31,2,20,1,1,2010-02-10 17:31:39.1544-05
Test,Wiki,Sync Kit,3,356,22,2,11,1,1,2010-02-10 17:31:47.754756-05
Test,Wiki,Sync Kit,3,331,23,2,12,1,1,2010-02-10 17:31:48.924257-05
Test,Wiki,Sync Kit,3,354,20,2,11,1,1,2010-02-10 17:31:52.719888-05
Test,Wiki,Sync Kit,12,241,22,2,11,1,1,2010-02-10 17:31:05.873359-05
Test,Wiki,Sync Kit,2,347,23,2,12,1,1,2010-02-10 17:31:46.44678-05
Test,Wiki,Sync Kit,3,335,24,1,11,1,1,2010-02-10 17:31:50.234524-05
Test,Wiki,Sync Kit,5,312,24,2,11,1,1,2010-02-10 17:32:18.753265-05
Test,Wiki,Sync Kit,6,353,23,2,11,1,1,2010-02-10 17:32:20.066165-05
Test,Wiki,Sync Kit,17,318,34,2,11,1,1,2010-02-10 17:32:49.437034-05
Test,Wiki,Sync Kit,2,270,23,2,12,1,1,2010-02-10 17:32:56.458385-05
