test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Blog,Traditional,10,471,0,0,0,1,1,2010-02-10 11:34:20.47477-05
Test,Blog,Traditional,26,390,0,0,0,1,1,2010-02-10 11:34:39.282759-05
Test,Blog,Traditional,10,358,0,0,0,1,1,2010-02-10 11:34:58.223375-05
Test,Blog,Traditional,11,266,0,0,0,1,1,2010-02-10 11:34:59.313635-05
Test,Blog,Traditional,13,264,0,0,0,1,1,2010-02-10 11:35:01.647014-05
Test,Blog,Traditional,14,359,0,0,0,1,1,2010-02-10 11:35:02.84641-05
Test,Blog,Traditional,15,262,0,0,0,1,1,2010-02-10 11:35:03.935519-05
Test,Blog,Traditional,7,377,0,0,0,1,1,2010-02-10 11:35:21.543226-05
Test,Blog,Traditional,9,327,0,0,0,1,1,2010-02-10 11:35:23.855111-05
Test,Blog,Traditional,12,265,0,0,0,1,1,2010-02-10 11:35:27.310375-05
Test,Blog,Traditional,19,419,0,0,0,1,1,2010-02-10 11:35:35.486328-05
Test,Blog,Traditional,26,309,0,0,0,1,1,2010-02-10 11:35:43.841588-05
Test,Blog,Traditional,17,416,0,0,0,1,1,2010-02-10 11:36:06.737577-05
Test,Blog,Traditional,19,372,0,0,0,1,1,2010-02-10 11:36:09.059267-05
Test,Blog,Traditional,21,413,0,0,0,1,1,2010-02-10 11:36:11.450561-05
Test,Blog,Traditional,22,339,0,0,0,1,1,2010-02-10 11:36:12.63738-05
Test,Blog,Traditional,24,291,0,0,0,1,1,2010-02-10 11:36:14.980789-05
Test,Blog,Traditional,22,279,0,0,0,1,1,2010-02-10 11:35:39.019507-05
Test,Blog,Traditional,24,295,0,0,0,1,1,2010-02-10 11:35:41.363242-05
Test,Blog,Traditional,3,407,0,0,0,1,1,2010-02-10 11:35:50.050705-05
Test,Blog,Traditional,6,296,0,0,0,1,1,2010-02-10 11:35:53.651495-05
Test,Blog,Traditional,8,305,0,0,0,1,1,2010-02-10 11:35:56.029736-05
Test,Blog,Traditional,10,351,0,0,0,1,1,2010-02-10 11:35:58.461019-05
Test,Blog,Traditional,12,254,0,0,0,1,1,2010-02-10 11:36:00.750296-05
Test,Blog,Traditional,14,296,0,0,0,1,1,2010-02-10 11:36:03.115886-05
Test,Blog,Traditional,15,357,0,0,0,1,1,2010-02-10 11:36:04.315173-05
Test,Blog,Traditional,16,319,0,0,0,1,1,2010-02-10 11:36:05.471254-05
Test,Blog,Traditional,28,313,0,0,0,1,1,2010-02-10 11:36:19.713469-05
Test,Blog,Traditional,29,398,0,0,0,1,1,2010-02-10 11:36:20.957482-05
Test,Blog,Traditional,8,353,0,0,0,1,1,2010-02-10 11:36:32.923101-05
